flight,channel,snr_db,noise_std
2021-02-03-17-14-47,mot_1,42.53605365799659,1.7390020557546877
2021-02-03-17-14-47,mot_2,42.36869819161843,1.722801335218743
2021-02-03-17-14-47,mot_3,42.005209948047934,1.8138470076665314
2021-02-03-17-14-47,mot_4,42.24389369887339,1.5407077478427462
2021-02-03-17-14-47,dmot_1,4.694835868177833,295.91325513439546
2021-02-03-17-14-47,dmot_2,5.106382500897011,290.9092483677213
2021-02-03-17-14-47,dmot_3,5.29129493556296,310.19714691123613
2021-02-03-17-14-47,dmot_4,4.475772191445336,269.66374439170943
2021-02-03-17-14-47,vbat,77.28546704484587,0.0001266409578181964
2021-02-03-17-26-08,ang_acc_x,17.99189396025309,0.3905536131825167
2021-02-03-17-26-08,ang_acc_y,21.080108210507223,0.2428341251638143
2021-02-03-17-26-08,ang_acc_z,21.210973656801887,0.21453544305025196
2021-02-03-17-26-08,ang_vel_x,42.08584180606082,0.00500993702759706
2021-02-03-17-26-08,ang_vel_y,42.10183538680741,0.0032162543862149107
2021-02-03-17-26-08,ang_vel_z,45.39859153906865,0.0027737135822837947
2021-02-03-17-26-08,qx,79.30051148897812,2.0873997231580097e-05
2021-02-03-17-26-08,qy,74.08792200461016,2.412275802904592e-05
2021-02-03-17-26-08,qz,82.13746437172793,1.6340194527991093e-05
2021-02-03-17-26-08,qw,86.49573406137266,4.517584508956052e-06
2021-02-03-17-26-08,acc_x,57.835567166119816,0.0006765479974586252
2021-02-03-17-26-08,acc_y,60.343425506470716,0.000517126383543191
2021-02-03-17-26-08,acc_z,94.1102940202387,8.918200129788491e-05
2021-02-03-17-26-08,vel_x,73.04221406983483,8.473155508998435e-05
2021-02-03-17-26-08,vel_y,83.36474062490906,8.234447524216083e-05
2021-02-03-17-26-08,vel_z,77.96902060825136,0.0001452387261931153
2021-02-03-17-26-08,pos_x,80.8790276369085,9.317210848983292e-06
2021-02-03-17-26-08,pos_y,92.13575307487075,9.838989920842067e-06
2021-02-03-17-26-08,pos_z,91.55819837649591,5.277521040820954e-06
2021-02-03-17-26-08,mot_1,41.30111519575303,1.5812879864080995
2021-02-03-17-26-08,mot_2,41.110071221091886,1.5623048196220273
2021-02-03-17-26-08,mot_3,41.46465082550064,1.6557443554110782
2021-02-03-17-26-08,mot_4,41.17287338040676,1.3578997220348383
2021-02-03-17-26-08,dmot_1,11.65744769880339,271.57637019475317
2021-02-03-17-26-08,dmot_2,12.70484414356109,265.45342828848493
2021-02-03-17-26-08,dmot_3,12.297084556149404,283.3729109788754
2021-02-03-17-26-08,dmot_4,12.941283460807384,236.0351676426184
2021-02-03-17-26-08,vbat,66.73109192062216,0.0002228100342353514
2021-02-03-17-33-11,ang_acc_x,11.910268254327452,0.44388317597971666
2021-02-03-17-33-11,ang_acc_y,15.106089330237516,0.2646365648586687
2021-02-03-17-33-11,ang_acc_z,11.157922703975206,0.22691728438429803
2021-02-03-17-33-11,ang_vel_x,44.31321498624567,0.005783311142736436
2021-02-03-17-33-11,ang_vel_y,43.474423389604475,0.003638762740577666
2021-02-03-17-33-11,ang_vel_z,39.916773970927196,0.0029244140520030444
2021-02-03-17-33-11,qx,71.75416626497758,1.8099688591354883e-05
2021-02-03-17-33-11,qy,81.75709142001553,2.1958949173922012e-05
2021-02-03-17-33-11,qz,74.57498881984829,1.5462760540151604e-05
2021-02-03-17-33-11,qw,82.5605562039881,8.949686190548822e-06
2021-02-03-17-33-11,acc_x,62.16947658069821,0.0008068890322680177
2021-02-03-17-33-11,acc_y,67.31088649072052,0.0006562368666352674
2021-02-03-17-33-11,acc_z,78.81606102402404,0.00012175343242271097
2021-02-03-17-33-11,vel_x,80.98622164183072,0.00013407975555762564
2021-02-03-17-33-11,vel_y,88.45066294413421,0.00010118000662799608
2021-02-03-17-33-11,vel_z,65.27280683770381,0.0002613760702040544
2021-02-03-17-33-11,pos_x,91.8624796744394,1.7084749352797022e-05
2021-02-03-17-33-11,pos_y,83.08421581129183,1.6608069202593143e-05
2021-02-03-17-33-11,pos_z,83.8697917577148,5.229893130453211e-06
2021-02-03-17-33-11,mot_1,42.02169263133886,1.88400076529676
2021-02-03-17-33-11,mot_2,41.61216729539277,1.914946919120572
2021-02-03-17-33-11,mot_3,40.889595397441134,2.086625093340281
2021-02-03-17-33-11,mot_4,41.72065728277257,1.8615683678138935
2021-02-03-17-33-11,dmot_1,4.186319860839936,320.90591297403984
2021-02-03-17-33-11,dmot_2,4.86513031446421,324.3202900812897
2021-02-03-17-33-11,dmot_3,4.761104788704839,360.7898056022621
2021-02-03-17-33-11,dmot_4,4.329715499173774,323.05938031126607
2021-02-03-17-33-11,vbat,87.60443750243242,0.00015433161536696218
2021-02-03-17-37-27,ang_acc_x,12.677009852720587,0.399369558450465
2021-02-03-17-37-27,ang_acc_y,14.855476436694548,0.25427549520063736
2021-02-03-17-37-27,ang_acc_z,9.987759478934116,0.22371998849923028
2021-02-03-17-37-27,ang_vel_x,44.24216986168566,0.005199382925379454
2021-02-03-17-37-27,ang_vel_y,42.49657495237357,0.003476690064590584
2021-02-03-17-37-27,ang_vel_z,37.84318794823499,0.0029064898051874115
2021-02-03-17-37-27,qx,63.403200131056735,1.99016498153419e-05
2021-02-03-17-37-27,qy,77.78584147835778,2.550463045785536e-05
2021-02-03-17-37-27,qz,72.66346627001154,1.731482493861023e-05
2021-02-03-17-37-27,qw,92.20570654016127,7.074944643708036e-06
2021-02-03-17-37-27,acc_x,61.101779095944195,0.0008264039056488953
2021-02-03-17-37-27,acc_y,67.03787940655484,0.0006374645726808546
2021-02-03-17-37-27,acc_z,85.00029721290517,0.00010594163721683962
2021-02-03-17-37-27,vel_x,75.5904486653168,0.00010138741415818645
2021-02-03-17-37-27,vel_y,83.63062124801652,7.253378873668292e-05
2021-02-03-17-37-27,vel_z,65.10706800514842,0.00016952068446428195
2021-02-03-17-37-27,pos_x,89.29182405487262,1.2930124522393171e-05
2021-02-03-17-37-27,pos_y,80.03905121221447,1.1940551128336452e-05
2021-02-03-17-37-27,pos_z,76.70134588880133,5.546533197118553e-06
2021-02-03-17-37-27,mot_1,42.860356383224,1.6319636357187968
2021-02-03-17-37-27,mot_2,42.68234490332742,1.7526259084206657
2021-02-03-17-37-27,mot_3,41.95680536824965,1.8426893577370937
2021-02-03-17-37-27,mot_4,42.50002969400243,1.4503679516725105
2021-02-03-17-37-27,dmot_1,5.902813632650009,279.9772959457397
2021-02-03-17-37-27,dmot_2,5.912164635477098,297.18494323053125
2021-02-03-17-37-27,dmot_3,5.4871950180312625,312.2953617806057
2021-02-03-17-37-27,dmot_4,5.00419870362975,251.48022531144943
2021-02-03-17-37-27,vbat,64.36469537686659,0.0001504363448346453
2021-02-05-14-00-56,ang_acc_x,17.806453066613777,0.28043358192052154
2021-02-05-14-00-56,ang_acc_y,19.032111464025384,0.2291052185929528
2021-02-05-14-00-56,ang_acc_z,11.499959780110903,0.22233387489403675
2021-02-05-14-00-56,ang_vel_x,45.86331195866266,0.003802766902611498
2021-02-05-14-00-56,ang_vel_y,44.08239890790178,0.00316993741068564
2021-02-05-14-00-56,ang_vel_z,39.3996134534857,0.0030643386200961934
2021-02-05-14-00-56,qx,76.41884147832174,2.091045983205506e-05
2021-02-05-14-00-56,qy,80.76257711537791,2.275910722959372e-05
2021-02-05-14-00-56,qz,88.0440356580946,1.0141434926850888e-05
2021-02-05-14-00-56,qw,72.4299015092251,1.2715516149294469e-05
2021-02-05-14-00-56,acc_x,61.333919709290534,0.0006954451624830465
2021-02-05-14-00-56,acc_y,66.5480035621249,0.0006573660549687053
2021-02-05-14-00-56,acc_z,80.53020780403034,0.00012683206712041438
2021-02-05-14-00-56,vel_x,76.02198702111264,9.136720700463554e-05
2021-02-05-14-00-56,vel_y,84.93996269085105,8.788184530151324e-05
2021-02-05-14-00-56,vel_z,67.55997511516811,0.00014125863041546517
2021-02-05-14-00-56,pos_x,97.45792640002782,1.3144306770914049e-05
2021-02-05-14-00-56,pos_y,97.91336319744511,1.196273162481889e-05
2021-02-05-14-00-56,pos_z,88.60832033445737,4.879529011673522e-06
2021-02-05-14-00-56,mot_1,43.96318662412411,1.4872524153309687
2021-02-05-14-00-56,mot_2,41.507364513511796,1.7398741402310285
2021-02-05-14-00-56,mot_3,42.587191449821006,1.7182670531200168
2021-02-05-14-00-56,mot_4,40.58320229714043,1.8208665704711766
2021-02-05-14-00-56,dmot_1,5.289868796805496,247.27946336180764
2021-02-05-14-00-56,dmot_2,6.041246429541793,290.49055686337647
2021-02-05-14-00-56,dmot_3,6.892938893893003,292.54084290107744
2021-02-05-14-00-56,dmot_4,4.1836983828047565,318.27926938415334
2021-02-05-14-00-56,vbat,75.87848818177144,0.0001486090752923303
2021-02-05-14-01-47,ang_acc_x,17.725892997461465,0.22878870573747145
2021-02-05-14-01-47,ang_acc_y,17.810771638218068,0.1833906870116507
2021-02-05-14-01-47,ang_acc_z,14.623685808258926,0.2212270170305258
2021-02-05-14-01-47,ang_vel_x,47.37866605635749,0.003030292692723479
2021-02-05-14-01-47,ang_vel_y,44.64879537670661,0.0025016096326004908
2021-02-05-14-01-47,ang_vel_z,43.812876420312264,0.0028167386449921912
2021-02-05-14-01-47,qx,60.30478908587508,2.1007485987519153e-05
2021-02-05-14-01-47,qy,65.61718720257522,2.1487712431370164e-05
2021-02-05-14-01-47,qz,63.60724024695873,8.444419044686692e-06
2021-02-05-14-01-47,qw,77.0601111848804,1.1312907703081631e-05
2021-02-05-14-01-47,acc_x,60.89741181010943,0.0006193855957150902
2021-02-05-14-01-47,acc_y,65.69709210296271,0.0005290040453877024
2021-02-05-14-01-47,acc_z,83.26987548185559,8.720324435103954e-05
2021-02-05-14-01-47,vel_x,68.65582385677311,4.7254943514394664e-05
2021-02-05-14-01-47,vel_y,72.3574548770755,4.3151800801615904e-05
2021-02-05-14-01-47,vel_z,67.19371368675338,4.566190267480003e-05
2021-02-05-14-01-47,pos_x,78.51953357620206,8.429798092170815e-06
2021-02-05-14-01-47,pos_y,78.2130249054635,8.587721833372691e-06
2021-02-05-14-01-47,pos_z,76.32344095275865,4.6525456526059326e-06
2021-02-05-14-01-47,mot_1,44.24837175806761,1.3752889995545845
2021-02-05-14-01-47,mot_2,43.53067914932446,1.4641539335606455
2021-02-05-14-01-47,mot_3,42.86098221982257,1.5687116016156744
2021-02-05-14-01-47,mot_4,41.218311713486564,1.363004460862762
2021-02-05-14-01-47,dmot_1,5.646231217224567,231.97738010279247
2021-02-05-14-01-47,dmot_2,6.362708306671304,251.09821736424416
2021-02-05-14-01-47,dmot_3,5.559494713007478,267.7914049731909
2021-02-05-14-01-47,dmot_4,5.233916113236598,233.06145190288146
2021-02-05-14-01-47,vbat,54.55961989262853,0.00017232434428893838
2021-02-05-14-02-47,ang_acc_x,17.556159893862244,0.22563371972458068
2021-02-05-14-02-47,ang_acc_y,17.088305664347697,0.1961765327340763
2021-02-05-14-02-47,ang_acc_z,14.35656109586748,0.2053391408014094
2021-02-05-14-02-47,ang_vel_x,47.639403804847234,0.0028982795677199597
2021-02-05-14-02-47,ang_vel_y,44.38113143021437,0.0026023140933999307
2021-02-05-14-02-47,ang_vel_z,43.59231499709483,0.002667905289010885
2021-02-05-14-02-47,qx,61.70329437860844,2.053133459953416e-05
2021-02-05-14-02-47,qy,66.46561728377064,2.057316465408171e-05
2021-02-05-14-02-47,qz,63.512328037943114,7.918440424036175e-06
2021-02-05-14-02-47,qw,85.4538994942534,1.1805577071109796e-05
2021-02-05-14-02-47,acc_x,60.81820708830116,0.000562397209139475
2021-02-05-14-02-47,acc_y,66.86125720203255,0.0005052674617210285
2021-02-05-14-02-47,acc_z,79.01689438277909,8.498817017681865e-05
2021-02-05-14-02-47,vel_x,72.51390120791504,4.492059194475362e-05
2021-02-05-14-02-47,vel_y,78.34949858177185,4.080995155262359e-05
2021-02-05-14-02-47,vel_z,67.8979270679896,4.400307907738271e-05
2021-02-05-14-02-47,pos_x,90.43150883470744,8.295084263346552e-06
2021-02-05-14-02-47,pos_y,80.59474755964855,8.071744580903316e-06
2021-02-05-14-02-47,pos_z,79.75945376012278,4.675135872550478e-06
2021-02-05-14-02-47,mot_1,43.2554469162305,1.4745382530016846
2021-02-05-14-02-47,mot_2,42.39207269968257,1.468745928957153
2021-02-05-14-02-47,mot_3,41.942702580638105,1.6139712627625182
2021-02-05-14-02-47,mot_4,41.50746573832022,1.4220310100082842
2021-02-05-14-02-47,dmot_1,4.619312429727164,245.6757148682237
2021-02-05-14-02-47,dmot_2,5.293945783595485,251.1799063361102
2021-02-05-14-02-47,dmot_3,5.584105928173159,271.0947954317331
2021-02-05-14-02-47,dmot_4,5.565076771664351,243.75258654455868
2021-02-05-14-02-47,vbat,71.60347379176771,0.00014773025371551398
2021-02-05-14-03-41,ang_acc_x,17.042958657620453,0.23671620883140446
2021-02-05-14-03-41,ang_acc_y,17.470910350478682,0.18746669275452724
2021-02-05-14-03-41,ang_acc_z,13.904616522259472,0.21980458591243898
2021-02-05-14-03-41,ang_vel_x,46.73125132173411,0.003072079128822784
2021-02-05-14-03-41,ang_vel_y,44.85056286139606,0.002535962403425408
2021-02-05-14-03-41,ang_vel_z,43.42775009911615,0.0028181114885232486
2021-02-05-14-03-41,qx,60.66231787860473,2.2361952595181205e-05
2021-02-05-14-03-41,qy,60.01751847822479,2.1222504357024404e-05
2021-02-05-14-03-41,qz,76.24439287043309,7.857166420111139e-06
2021-02-05-14-03-41,qw,61.67349559385392,1.1903031151554602e-05
2021-02-05-14-03-41,acc_x,60.71489256429973,0.0006176779776082809
2021-02-05-14-03-41,acc_y,66.60595778285524,0.0005300736719289458
2021-02-05-14-03-41,acc_z,78.1574100255238,8.922258890169345e-05
2021-02-05-14-03-41,vel_x,68.9074950579211,4.979179177209461e-05
2021-02-05-14-03-41,vel_y,70.14707861313637,4.431078743480924e-05
2021-02-05-14-03-41,vel_z,65.87451477423375,4.701403277862309e-05
2021-02-05-14-03-41,pos_x,73.31408963856988,8.740300193011485e-06
2021-02-05-14-03-41,pos_y,77.00868112591382,8.995056858607664e-06
2021-02-05-14-03-41,pos_z,76.95330931679378,5.0938285252192234e-06
2021-02-05-14-03-41,mot_1,44.903591666841656,1.3279262297274732
2021-02-05-14-03-41,mot_2,42.66681398014643,1.4437759809277517
2021-02-05-14-03-41,mot_3,43.085345711099386,1.4507120912647917
2021-02-05-14-03-41,mot_4,41.26294553210695,1.3878557573810737
2021-02-05-14-03-41,dmot_1,5.623163160390799,219.46057570827878
2021-02-05-14-03-41,dmot_2,5.377332761019513,250.42422986765783
2021-02-05-14-03-41,dmot_3,5.687206037235608,248.60864099546893
2021-02-05-14-03-41,dmot_4,4.0737147825834334,241.1488486839394
2021-02-05-14-03-41,vbat,64.62861644406452,0.00013626047349824544
2021-02-05-14-04-32,ang_acc_x,17.510357014395073,0.23073500091114565
2021-02-05-14-04-32,ang_acc_y,16.462754381352834,0.19732515056894043
2021-02-05-14-04-32,ang_acc_z,14.328343988770767,0.21371720797866556
2021-02-05-14-04-32,ang_vel_x,47.43206456261916,0.0030718721889014334
2021-02-05-14-04-32,ang_vel_y,44.35935272061663,0.002661878234081222
2021-02-05-14-04-32,ang_vel_z,43.92963787044699,0.0028887936791070854
2021-02-05-14-04-32,qx,68.38460130976432,2.172405134797024e-05
2021-02-05-14-04-32,qy,64.41254618594817,2.028979362508766e-05
2021-02-05-14-04-32,qz,92.58317922836304,8.223892458011739e-06
2021-02-05-14-04-32,qw,89.54151634949376,1.277865396990733e-05
2021-02-05-14-04-32,acc_x,60.51250897367413,0.0006117901662324306
2021-02-05-14-04-32,acc_y,67.08124197278258,0.0005415292125474475
2021-02-05-14-04-32,acc_z,92.33164486974941,9.307699542186718e-05
2021-02-05-14-04-32,vel_x,73.59734094914889,4.955767577093879e-05
2021-02-05-14-04-32,vel_y,77.83556540496218,4.758782136114363e-05
2021-02-05-14-04-32,vel_z,68.51887713996531,5.205459767494792e-05
2021-02-05-14-04-32,pos_x,83.21990611232594,9.97543041949278e-06
2021-02-05-14-04-32,pos_y,80.9628047567274,9.552820702182174e-06
2021-02-05-14-04-32,pos_z,95.29447105104948,5.052923166372169e-06
2021-02-05-14-04-32,mot_1,44.06462572964729,1.414912614150258
2021-02-05-14-04-32,mot_2,42.41507289370654,1.3721181314250486
2021-02-05-14-04-32,mot_3,43.18851662693735,1.5312292125286895
2021-02-05-14-04-32,mot_4,40.909375625546915,1.475283061107149
2021-02-05-14-04-32,dmot_1,4.787050849400484,231.11811334703415
2021-02-05-14-04-32,dmot_2,5.605299213537075,235.80770483101043
2021-02-05-14-04-32,dmot_3,5.743254884618123,262.6321521035292
2021-02-05-14-04-32,dmot_4,3.8533261119226747,256.39844877837743
2021-02-05-14-04-32,vbat,66.46137886055378,0.00014057782604020018
2021-02-05-14-19-34,ang_acc_x,18.03305973282287,0.20476213786318123
2021-02-05-14-19-34,ang_acc_y,18.561316368117392,0.15433095729304053
2021-02-05-14-19-34,ang_acc_z,11.960491425957269,0.16942742563384494
2021-02-05-14-19-34,ang_vel_x,33.7518451114399,0.0026441467562478677
2021-02-05-14-19-34,ang_vel_y,37.03418698491695,0.0020340094515241152
2021-02-05-14-19-34,ang_vel_z,38.66674746669505,0.0022285517656437416
2021-02-05-14-19-34,qx,59.60535580165437,1.4882613485984546e-05
2021-02-05-14-19-34,qy,53.509799955061396,1.7580696056704863e-05
2021-02-05-14-19-34,qz,57.98600805475718,1.570957270012825e-05
2021-02-05-14-19-34,qw,89.83428335856868,5.300938609680728e-07
2021-02-05-14-19-34,acc_x,42.74835764045531,0.0003358522847029223
2021-02-05-14-19-34,acc_y,40.275423368416185,0.0002904676053096223
2021-02-05-14-19-34,acc_z,54.25426565413232,8.179635465152657e-05
2021-02-05-14-19-34,vel_x,45.34226982091836,2.615835708756661e-05
2021-02-05-14-19-34,vel_y,44.139425920765696,2.3776414429238486e-05
2021-02-05-14-19-34,vel_z,55.77347883334581,2.085250455602125e-05
2021-02-05-14-19-34,pos_x,66.58173812156477,3.6758295279179238e-06
2021-02-05-14-19-34,pos_y,63.26020287175911,4.147617821444793e-06
2021-02-05-14-19-34,pos_z,65.06296437323752,7.624968782155816e-06
2021-02-05-14-19-34,mot_1,36.59564872565173,0.9950855331472787
2021-02-05-14-19-34,mot_2,35.790639273626866,1.0280373549843353
2021-02-05-14-19-34,mot_3,35.74690354207433,1.031137466553487
2021-02-05-14-19-34,mot_4,37.50761387266681,0.8773748934726354
2021-02-05-14-19-34,dmot_1,11.838796313694637,162.96070819771666
2021-02-05-14-19-34,dmot_2,11.59787652962526,172.8323149683513
2021-02-05-14-19-34,dmot_3,11.842954146971836,171.50447125416588
2021-02-05-14-19-34,dmot_4,11.491812276993228,152.39480107025102
2021-02-05-14-19-34,vbat,45.42716077627665,7.715757394472575e-05
2021-02-05-14-24-35,ang_acc_x,14.846616857499459,0.212451257351456
2021-02-05-14-24-35,ang_acc_y,16.642449884269585,0.16032334504868476
2021-02-05-14-24-35,ang_acc_z,10.230992563179822,0.15477535827894226
2021-02-05-14-24-35,ang_vel_x,25.92196907033792,0.002723450134546768
2021-02-05-14-24-35,ang_vel_y,24.127960658658544,0.002121131460542048
2021-02-05-14-24-35,ang_vel_z,21.323895855289955,0.002040224455155174
2021-02-05-14-24-35,qx,50.8037161176659,1.597483133534896e-05
2021-02-05-14-24-35,qy,47.84115813762163,1.7658580531588573e-05
2021-02-05-14-24-35,qz,51.32750936351796,1.7614875602532575e-05
2021-02-05-14-24-35,qw,53.629342519954434,6.081273223543127e-07
2021-02-05-14-24-35,acc_x,42.51635323933116,0.0003254364358010162
2021-02-05-14-24-35,acc_y,44.25134756684947,0.0002957865025357449
2021-02-05-14-24-35,acc_z,57.2513928600892,0.0001106213571495271
2021-02-05-14-24-35,vel_x,45.19712988144736,4.0458550942003456e-05
2021-02-05-14-24-35,vel_y,55.73470040306994,3.5576133217410335e-05
2021-02-05-14-24-35,vel_z,82.21237325046529,2.559354901335491e-05
2021-02-05-14-24-35,pos_x,32.121133478610815,4.10191434798128e-06
2021-02-05-14-24-35,pos_y,37.26174497167812,4.9354555332758566e-06
2021-02-05-14-24-35,pos_z,61.7542718897311,9.921470997748648e-06
2021-02-05-14-24-35,mot_1,42.43494281746511,0.9334815545444906
2021-02-05-14-24-35,mot_2,42.54665701818135,1.014661139310078
2021-02-05-14-24-35,mot_3,42.00128053849529,1.0597847843301873
2021-02-05-14-24-35,mot_4,42.16080794568342,0.9443619683393742
2021-02-05-14-24-35,dmot_1,11.88951889062034,156.3118648880626
2021-02-05-14-24-35,dmot_2,10.758066671596369,172.82156090027354
2021-02-05-14-24-35,dmot_3,10.49342409736417,174.9008846339532
2021-02-05-14-24-35,dmot_4,11.059977231628771,165.43921167212298
2021-02-05-14-24-35,vbat,40.34475885338536,0.00010429416705408129
2021-02-05-15-04-42,ang_acc_x,16.266668900284444,0.2360136454716036
2021-02-05-15-04-42,ang_acc_y,18.316495151413637,0.17828020997180916
2021-02-05-15-04-42,ang_acc_z,12.274256018649833,0.1754843054178434
2021-02-05-15-04-42,ang_vel_x,41.52798832218879,0.0031207296328030383
2021-02-05-15-04-42,ang_vel_y,46.162217024543196,0.0023364913360849698
2021-02-05-15-04-42,ang_vel_z,35.90136196246833,0.0022677859881911028
2021-02-05-15-04-42,qx,74.67859756027453,2.2258900440500082e-05
2021-02-05-15-04-42,qy,65.00943929091457,2.117886910523072e-05
2021-02-05-15-04-42,qz,69.20779787450557,8.773088455985169e-06
2021-02-05-15-04-42,qw,87.74787647265298,9.080738618770578e-06
2021-02-05-15-04-42,acc_x,61.88633104506319,0.0005609744271657833
2021-02-05-15-04-42,acc_y,61.812998839182384,0.0005033555446575781
2021-02-05-15-04-42,acc_z,67.16316195691144,0.0001045057533196946
2021-02-05-15-04-42,vel_x,80.06768925414762,7.809748708649895e-05
2021-02-05-15-04-42,vel_y,67.58861788582253,8.213214450803787e-05
2021-02-05-15-04-42,vel_z,61.17748798697552,0.00010185089632800212
2021-02-05-15-04-42,pos_x,92.72335059959424,1.5019910215942421e-05
2021-02-05-15-04-42,pos_y,85.89180683755743,1.0331351528362552e-05
2021-02-05-15-04-42,pos_z,67.97061877795171,8.71543933354042e-06
2021-02-05-15-04-42,mot_1,41.120619143156915,1.202761721237106
2021-02-05-15-04-42,mot_2,40.581117316793716,1.1994495289197227
2021-02-05-15-04-42,mot_3,40.23863333659045,1.2673055684887302
2021-02-05-15-04-42,mot_4,40.434972023583256,1.0726543270347566
2021-02-05-15-04-42,dmot_1,7.019224449768604,198.58883148824168
2021-02-05-15-04-42,dmot_2,7.505405466519541,205.68440462410445
2021-02-05-15-04-42,dmot_3,7.055471671608013,209.70094668492123
2021-02-05-15-04-42,dmot_4,6.5472853844114915,187.2059151507973
2021-02-05-15-04-42,vbat,55.59786819477949,7.214826579204327e-05
2021-02-05-15-40-15,ang_acc_x,21.508180906459945,0.39924055521027296
2021-02-05-15-40-15,ang_acc_y,21.49685714309699,0.2440395225373112
2021-02-05-15-40-15,ang_acc_z,13.788206489463343,0.21455330013094973
2021-02-05-15-40-15,ang_vel_x,44.27184626985916,0.005177126699147304
2021-02-05-15-40-15,ang_vel_y,43.95061354093631,0.0032870744151406
2021-02-05-15-40-15,ang_vel_z,39.093118159522675,0.0026891948187018917
2021-02-05-15-40-15,qx,64.13311675794135,2.6755887649144553e-05
2021-02-05-15-40-15,qy,64.09227129394763,2.2147470542796557e-05
2021-02-05-15-40-15,qz,71.31707172441969,1.722695130495342e-05
2021-02-05-15-40-15,qw,80.76181897278602,1.1960210392630332e-05
2021-02-05-15-40-15,acc_x,60.74558826512308,0.0008215585268326579
2021-02-05-15-40-15,acc_y,63.241678998766545,0.0007148389956347374
2021-02-05-15-40-15,acc_z,75.15874838738411,0.00016968960004620648
2021-02-05-15-40-15,vel_x,71.41356401265556,0.00015505068664210453
2021-02-05-15-40-15,vel_y,71.3202703567284,0.00015970461496782174
2021-02-05-15-40-15,vel_z,75.42049758211968,0.00020290497768369698
2021-02-05-15-40-15,pos_x,92.76839401312554,2.1347988574729903e-05
2021-02-05-15-40-15,pos_y,81.44609231345339,1.6971029719132422e-05
2021-02-05-15-40-15,pos_z,96.0841784315447,9.400416071001017e-06
2021-02-05-15-40-15,mot_1,37.72743322613495,1.7204681455984876
2021-02-05-15-40-15,mot_2,38.21809396732804,1.9806023254931788
2021-02-05-15-40-15,mot_3,35.51556346114725,1.9287448198728545
2021-02-05-15-40-15,mot_4,38.51137760940576,1.6458042516271385
2021-02-05-15-40-15,dmot_1,10.807827595646696,289.9964594195908
2021-02-05-15-40-15,dmot_2,10.639989251685941,332.35954384778387
2021-02-05-15-40-15,dmot_3,10.858735106558306,330.1607795827711
2021-02-05-15-40-15,dmot_4,10.974969337402298,284.78617040951605
2021-02-05-15-40-15,vbat,66.8630513551992,0.00013642106141151657
2021-02-05-15-46-49,ang_acc_x,22.244441981779097,0.3817880594323726
2021-02-05-15-46-49,ang_acc_y,20.663870396498556,0.28541337168217745
2021-02-05-15-46-49,ang_acc_z,17.34043377045968,0.19695486963720896
2021-02-05-15-46-49,ang_vel_x,44.82082900701292,0.00484167556295414
2021-02-05-15-46-49,ang_vel_y,42.497728353339696,0.003792833530384541
2021-02-05-15-46-49,ang_vel_z,43.472503067967324,0.0026344356352805973
2021-02-05-15-46-49,qx,57.42493987750565,2.5897092132545916e-05
2021-02-05-15-46-49,qy,65.75425300917817,2.4759077416036866e-05
2021-02-05-15-46-49,qz,54.86396260399598,1.9309741971310354e-05
2021-02-05-15-46-49,qw,81.6239188894121,1.0699761529858254e-05
2021-02-05-15-46-49,acc_x,60.0458673582439,0.0009066746261246191
2021-02-05-15-46-49,acc_y,61.29050840446382,0.0008157075349118381
2021-02-05-15-46-49,acc_z,75.49451747034838,0.00016831621240443438
2021-02-05-15-46-49,vel_x,71.34426906971707,0.00013428553227797717
2021-02-05-15-46-49,vel_y,71.48092238503195,0.00012533787663152228
2021-02-05-15-46-49,vel_z,74.47749289917522,0.00016821683687774972
2021-02-05-15-46-49,pos_x,83.6965701283019,1.4940375087799573e-05
2021-02-05-15-46-49,pos_y,75.71933558173006,1.4190999994824182e-05
2021-02-05-15-46-49,pos_z,87.48411630707373,9.149500932408272e-06
2021-02-05-15-46-49,mot_1,39.86403519728625,1.8719007991504517
2021-02-05-15-46-49,mot_2,39.89399053861887,2.158646271654253
2021-02-05-15-46-49,mot_3,39.34402379879766,2.1217507568109184
2021-02-05-15-46-49,mot_4,39.467386241182346,1.978618548892063
2021-02-05-15-46-49,dmot_1,11.13505871521854,319.030930090345
2021-02-05-15-46-49,dmot_2,10.884280181852015,366.33301563186143
2021-02-05-15-46-49,dmot_3,11.738780860840484,354.564686495049
2021-02-05-15-46-49,dmot_4,10.633932288158585,338.4134749512692
2021-02-05-15-46-49,vbat,64.74099162741635,0.00039654256158605674
2021-02-05-15-56-24,ang_acc_x,21.797430901470705,0.38119291726828153
2021-02-05-15-56-24,ang_acc_y,20.03099116480592,0.2723760518215723
2021-02-05-15-56-24,ang_acc_z,17.35368749987619,0.21428342921517535
2021-02-05-15-56-24,ang_vel_x,44.656238888650606,0.004898541509872844
2021-02-05-15-56-24,ang_vel_y,43.581713918068246,0.003598795040396172
2021-02-05-15-56-24,ang_vel_z,41.904176660735644,0.0027773317093886195
2021-02-05-15-56-24,qx,68.44120193104425,2.7627424977058446e-05
2021-02-05-15-56-24,qy,64.8009767938534,2.3644454264335233e-05
2021-02-05-15-56-24,qz,69.28736181633396,2.012349431557287e-05
2021-02-05-15-56-24,qw,75.18257829324415,1.2637202824502346e-05
2021-02-05-15-56-24,acc_x,60.27946387499918,0.0008661211607428592
2021-02-05-15-56-24,acc_y,62.498604562423196,0.0008363677297418287
